"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"2187","ENSMUSG00000087598",320.193645542373,-0.491979277223213,0.119817980880918,-4.10605548187437,4.02472850471948e-05,0.00237712980536172,"Zfp111"
"2076","ENSMUSG00000068735",141.234584739852,-0.494047411953309,0.172783051382419,-2.85935112269686,0.0042450862514314,0.0419334678724929,"Trp53i11"
"963","ENSMUSG00000029094",1520.89224468291,-0.496097483315534,0.0971767381108404,-5.10510532623231,3.30610319278046e-07,7.67131021889492e-05,"Afap1"
"376","ENSMUSG00000020473",37704.0676127285,-0.500916942577163,0.108916229144979,-4.59910287483778,4.24314222517525e-06,0.000482892115183662,"Aebp1"
"789","ENSMUSG00000026773",2217.44164759882,-0.502172300670073,0.108499837158822,-4.62832308158207,3.68638597468011e-06,0.000438952996614688,"Pfkfb3"
"875","ENSMUSG00000027796",431.283490374339,-0.504321183484588,0.170127348221133,-2.96437456268975,0.00303298866584079,0.0347941429462199,"Smad9"
"1727","ENSMUSG00000046743",1742.62842728828,-0.505541701167829,0.0927195144341934,-5.45237649542084,4.97010893835636e-08,1.69970429335028e-05,"Fat4"
"1828","ENSMUSG00000050910",1662.56022453765,-0.507514510709825,0.161580203365167,-3.14094486911157,0.00168403729813816,0.0243333928697267,"Cdr2l"
"471","ENSMUSG00000021699",251.198260458709,-0.508389080467445,0.142739157087422,-3.56166514389655,0.000368510199246614,0.00970948108475264,"Pde4d"
"1396","ENSMUSG00000037363",117.178925923663,-0.508397702714519,0.204656066562302,-2.48415652296215,0.0129858715442462,0.0830341167410617,"Letm2"
"701","ENSMUSG00000025348",318.897109477564,-0.508471501464018,0.207128160488323,-2.45486417812649,0.0140937827427948,0.0876004670210321,"Itga7"
"1733","ENSMUSG00000046876",773.43060297452,-0.508526684048793,0.183597157604656,-2.76979606156983,0.00560914011928815,0.0496787478884612,"Atxn1"
"554","ENSMUSG00000022591",516.770757050553,-0.50980441209058,0.175584835134449,-2.90346493591096,0.00369058295149962,0.0384298759160203,"Gm9747"
