"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"549","ENSMUSG00000022385",1036.3959823304,-0.196733275085395,0.0713126137865817,-2.75874441615844,0.00580238961343383,0.0475864211708791,"Gtse1"
"611","ENSMUSG00000023456",8201.62151144275,-0.197607778333667,0.063583456582712,-3.10784894301257,0.00188454365234833,0.0221537163583815,"Tpi1"
"1518","ENSMUSG00000038145",2579.00646084168,-0.19783581592534,0.0626932701342741,-3.15561487702943,0.00160160182135209,0.0196389908472215,"Snrk"
"1571","ENSMUSG00000039043",602.999466834164,-0.198468551002785,0.0821731639456018,-2.41524777035688,0.0157245090947783,0.093524989504674,"Arpin"
"2003","ENSMUSG00000052928",2210.69228329351,-0.19851969797381,0.0623869928603196,-3.18206871131428,0.0014622712257947,0.0183832149955182,"Ctif"
"2301","ENSMUSG00000078350",1124.44504992908,-0.199267778098482,0.069770368543551,-2.85605167721163,0.00428945311837904,0.0386327877108789,"Smim1"
"733","ENSMUSG00000025575",3001.21034038894,-0.199698925174303,0.0594627774098297,-3.35838542821396,0.000783992138210724,0.011985107884796,"Cant1"
"1312","ENSMUSG00000033420",10695.3065978029,-0.199786683776424,0.0815361365210984,-2.4502839146018,0.0142743611582869,0.0873247666822448,"Antxr1"
"551","ENSMUSG00000022390",3089.21481937472,-0.200254786112731,0.0483138116416335,-4.14487657480051,3.39996790979502e-05,0.00117042845921882,"Zc3h7b"
"1556","ENSMUSG00000038729",5214.05441919552,-0.200322636017668,0.0794653320730158,-2.52088087713021,0.0117061473855639,0.0768037423755605,"Pakap"
"2338","ENSMUSG00000086784",972.419715207119,-0.200826997918743,0.0774490818078161,-2.59301973930536,0.00951373100052622,0.066486434891898,"Isoc2a"
"2070","ENSMUSG00000056493",2170.06387924521,-0.20123775944978,0.0375617814336057,-5.35751372190608,8.43749615920471e-08,9.33615646441525e-06,"Foxk1"
"1536","ENSMUSG00000038368",914.534055461979,-0.201822020280643,0.0822348297565964,-2.45421582166593,0.0141192213011483,0.0866418060654094,"Focad"
"301","ENSMUSG00000019194",2549.70842330183,-0.202251367666145,0.0806392841561746,-2.50809974049923,0.0121382399269452,0.0786025736467583,"Scn1b"
"28","ENSMUSG00000001288",1889.89492338098,-0.202360203335561,0.057786578646906,-3.50185472256533,0.00046203147573223,0.00805205354332344,"Rarg"
"2166","ENSMUSG00000062866",2299.11704649436,-0.20243247519691,0.063943491640723,-3.16580264859964,0.00154655682324277,0.0191663068708006,"Phactr2"
"1946","ENSMUSG00000050332",421.68128958547,-0.202826993587181,0.0733258808487134,-2.76610374453811,0.00567304837563776,0.0469847935501517,"Amer1"
"923","ENSMUSG00000028085",1154.75050729183,-0.202891855783382,0.0786943757495815,-2.57822562096455,0.00993091323667173,0.068542966507761,"Gatb"
"385","ENSMUSG00000020592",6572.04661215718,-0.202946160327555,0.0681579194914238,-2.97758737123851,0.00290526825198002,0.0296827238561192,"Sdc1"
"110","ENSMUSG00000004947",1007.69085430853,-0.203191322653587,0.0745485962358628,-2.72562238476917,0.00641803779671947,0.051003238742964,"Dtx2"
"590","ENSMUSG00000022897",1520.94628573462,-0.203582813870141,0.0724045122582138,-2.81174207961114,0.00492739967916953,0.042722516372501,"Dyrk1a"
"1442","ENSMUSG00000036432",371.201429425605,-0.203660083589269,0.0714928532653855,-2.84867751512548,0.00439013546525731,0.0392743991489543,"Siah2"
"1089","ENSMUSG00000030168",9341.99474113279,-0.204371537553851,0.0770589158215551,-2.65214654754699,0.00799818190688691,0.0590779934241279,"Adipor2"
