"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"2275","ENSMUSG00000056201",27940.2698146068,-0.12412848156279,0.0512177797983939,-2.4235428019604,0.0153699419272099,0.0870734377688582,"Cfl1"
"170","ENSMUSG00000005982",3381.66482519554,-0.124411160678172,0.0523581150848249,-2.37615812709482,0.0174939640946059,0.0945976468423436,"Naa60"
"2397","ENSMUSG00000063019",1179.77310648683,-0.125078524596693,0.0423156863579927,-2.9558429831085,0.00311815787876307,0.0287332168841472,"Manbal"
"823","ENSMUSG00000025178",3696.21027011264,-0.125787757343448,0.0472435369340408,-2.66253895255698,0.00775535928896084,0.0550816195653042,"Pi4k2a"
"1987","ENSMUSG00000043964",1161.55347217408,-0.125877847841709,0.042550414687162,-2.95832246917415,0.00309318355887101,0.028578638288787,"Orai3"
"219","ENSMUSG00000008384",857.378913852306,-0.126234646185455,0.0519279544599968,-2.43095741972084,0.0150589841912349,0.0858700849056023,"Sertad1"
"2285","ENSMUSG00000056608",5489.1557647619,-0.12871329485594,0.0344693538628163,-3.73413715174944,0.000188359833608343,0.0037571780128192,"Chd9"
"1020","ENSMUSG00000027602",2391.3007184281,-0.128783852098365,0.0505304238238123,-2.5486398560084,0.0108143915348001,0.0690674515704002,"Map1lc3a"
"2641","ENSMUSG00000109865",1211.23001530626,-0.129423484513376,0.0435022015813195,-2.97510194447152,0.00292891194903028,0.027535327305044,"Hspa14"
"317","ENSMUSG00000017774",16641.4698801318,-0.129766657034337,0.0523575467214916,-2.47847092081322,0.0131946866125364,0.0784478979752593,"Myo1c"
"645","ENSMUSG00000022443",37239.5860721234,-0.129810604203279,0.0529093573430331,-2.45345267306241,0.0141492156888307,0.0824180786956518,"Myh9"
"552","ENSMUSG00000021585",8025.85903998252,-0.13001448779455,0.0403133005263864,-3.22510154457462,0.00125927994407336,0.0149039736674625,"Cast"
"454","ENSMUSG00000020612",14300.4033552489,-0.130281569206633,0.0318105808970881,-4.09554197165128,4.21181910154093e-05,0.00128212187584462,"Prkar1a"
"866","ENSMUSG00000025781",4297.11744528813,-0.130334104341564,0.0482681985353856,-2.70020651891566,0.00692964456559733,0.0511734220670285,"Atp5c1"
"1687","ENSMUSG00000037503",6330.96613216707,-0.130351281274648,0.0538795287626653,-2.41930997297387,0.015549983042423,0.087614432308503,"Fam168b"
"870","ENSMUSG00000025823",6061.63943654855,-0.130402988536095,0.0466660500248861,-2.79438667867868,0.0051998261587133,0.0415687937527413,"Pdia4"
"287","ENSMUSG00000015575",5536.95139580297,-0.130884178497741,0.0426518768266562,-3.06866164482456,0.00215019968789627,0.0220427088593013,"Atp6v0e"
"2260","ENSMUSG00000055538",6644.55825780521,-0.131111559923191,0.0525006455858976,-2.49733233677433,0.012513162286937,0.0756541667842477,"Zcchc24"
"494","ENSMUSG00000020919",1553.52664054442,-0.131315142527085,0.0543593207338698,-2.41568770091834,0.0157055253439253,0.0880444046421417,"Stat5b"
"432","ENSMUSG00000020368",14529.0332164775,-0.13133383476346,0.0387416633034575,-3.38998957620229,0.000698952813060637,0.00969631852705612,"Canx"
"1935","ENSMUSG00000042292",2710.58620851361,-0.131449209944261,0.0519879115183594,-2.52845721447842,0.0114565049173329,0.071690789003638,"Mrtfa"
"2037","ENSMUSG00000045679",3162.48702333679,-0.131666020083372,0.0489524356564026,-2.68967250184519,0.00715221712124477,0.0523994803491301,"Pqlc3"
"672","ENSMUSG00000022744",1473.71161346173,-0.131782392417129,0.0551732109859976,-2.38852135052597,0.0169163253863544,0.0925981187815284,"Cldnd1"
"1344","ENSMUSG00000031431",14260.4313034651,-0.133000848540202,0.05254763859102,-2.53105281429204,0.0113720723785716,0.0713412644806191,"Tsc22d3"
"837","ENSMUSG00000025372",1990.68588641158,-0.133072455765103,0.0519709900547305,-2.56051415655089,0.0104517405141988,0.0675872756256771,"Baiap2"
"174","ENSMUSG00000006127",1545.63361946546,-0.133599773547777,0.0489012904366196,-2.73202961220284,0.00629454832195347,0.0477611844694807,"Inpp5k"
"572","ENSMUSG00000021759",4020.95743165354,-0.133626956385623,0.052511450830468,-2.54472032808682,0.0109365292120483,0.0696560485492815,"Plpp1"
"1338","ENSMUSG00000031352",946.04368110531,-0.134366005305166,0.0470908826868505,-2.85333375886551,0.00432631570570166,0.0363796704275588,"Hccs"
"1565","ENSMUSG00000034744",1757.20347743255,-0.134413128503376,0.0532561624887839,-2.52389812224424,0.0116061558270522,0.0723025131996255,"Nagk"
"2012","ENSMUSG00000044715",1095.5344974874,-0.135519620181774,0.0460125251558213,-2.94527674199225,0.00322665917715927,0.029402668135918,"Gskip"
"2229","ENSMUSG00000054091",1467.87431180545,-0.135646450614671,0.0539377644425405,-2.51486972099435,0.011907637647749,0.0733444851229495,"1810037I17Rik"
"2217","ENSMUSG00000053483",867.940591083255,-0.135692704839353,0.0505720132461161,-2.68315805777761,0.00729305131493797,0.0528828390667744,"Usp21"
"2581","ENSMUSG00000089762",1152.18789708143,-0.136539668538089,0.051896311794915,-2.63100909902171,0.00851317566944665,0.0584971390751233,"Ier5l"
"267","ENSMUSG00000014606",2277.55976401848,-0.136551372305284,0.0498836353052575,-2.73739817616886,0.00619272877287391,0.0472823570519029,"Slc25a11"
"1481","ENSMUSG00000033059",2880.67071877335,-0.136654286186441,0.0423053445839122,-3.23018964933351,0.00123708129464119,0.0147671119556377,"Pygb"
"1452","ENSMUSG00000032536",2798.66568760504,-0.136683172322031,0.0519720164923615,-2.62993783091174,0.00854004839845017,0.05865288412374,"Trak1"
"2405","ENSMUSG00000063931",2322.59773451236,-0.137581808762429,0.0487597416939341,-2.82162710430324,0.0047780699116493,0.039070880180771,"Pepd"
"882","ENSMUSG00000026094",6138.42138799496,-0.137611739470614,0.0506512917567306,-2.71684560645638,0.00659073445938696,0.049419142512069,"Stk17b"
"1324","ENSMUSG00000031146",3797.79350627912,-0.139723609904155,0.0521171022724596,-2.68095507639129,0.00734123705282229,0.0531144405762576,"Plp2"
"337","ENSMUSG00000018507",3616.78539415094,-0.139828191025467,0.0582736628610628,-2.399509214975,0.0164170665996206,0.0907560438270857,"Trpv2"
"697","ENSMUSG00000022969",4646.60479990227,-0.140064605186198,0.0532022069155082,-2.63268411794718,0.00847130938659001,0.0582956542289427,"Il10rb"
"827","ENSMUSG00000025232",21126.9762258921,-0.140754583623363,0.0558058702290825,-2.52221823699849,0.011661733344297,0.072365047447436,"Hexa"
"60","ENSMUSG00000001794",13536.8282716166,-0.14085631893232,0.033027819599544,-4.26477801562973,2.00101045070692e-05,0.000749948594186985,"Capns1"
"1649","ENSMUSG00000036752",5479.52454978533,-0.141203359337806,0.056372996212636,-2.50480493896749,0.0122518941357829,0.0746389795425348,"Tubb4b"
"1260","ENSMUSG00000030275",2789.31698776185,-0.141633884816822,0.0527161733426491,-2.68672545513154,0.00721562339809284,0.0526095128931686,"Etnk1"
"1299","ENSMUSG00000030753",2923.74490682814,-0.141637976585505,0.054501421230969,-2.59879418529775,0.00935518452986046,0.0626945261299641,"Thap12"
"169","ENSMUSG00000005981",2395.05300986427,-0.141680824739053,0.0471191596023354,-3.00686230261268,0.00263959299211853,0.0255032609120697,"Trap1"
"1044","ENSMUSG00000027809",1921.49625214928,-0.141929720351539,0.0570115494245771,-2.48949066959325,0.0127926276313615,0.0768439527946758,"Etfdh"
"1483","ENSMUSG00000033088",1341.31010531687,-0.141942595316695,0.0510935724186674,-2.77809103175638,0.00546792970906711,0.0431187081469534,"Triobp"
"1646","ENSMUSG00000036698",3384.06842798909,-0.142195688237196,0.0523025300555121,-2.71871529133054,0.00655359910469411,0.0492031657068633,"Ago2"
"134","ENSMUSG00000004508",2518.0815945295,-0.143604873060531,0.0597448236223922,-2.40363707437088,0.0162328799777216,0.0900592171306783,"Gab2"
"1451","ENSMUSG00000032531",7936.34355604708,-0.143792702443629,0.0492680409373677,-2.91857966559756,0.00351630012902142,0.0313654871393581,"Amotl2"
"396","ENSMUSG00000020029",8575.76192831016,-0.143954624648199,0.0443577226849299,-3.24531143473482,0.00117322236436015,0.0143052769170229,"Nudt4"
"2562","ENSMUSG00000079426",7236.8096010003,-0.143955599095302,0.0567935198973665,-2.53471873825481,0.0112537642844464,0.0710276059998875,"Arpc4"
"796","ENSMUSG00000024937",5916.48102519111,-0.1440893484977,0.0424392854514767,-3.39518790113576,0.000685815151547413,0.00955131161721315,"Ehbp1l1"
"1657","ENSMUSG00000036943",3446.66000300997,-0.144249005879244,0.0402504637850361,-3.58378493846999,0.000338650953646114,0.00572299587361712,"Rab8b"
"861","ENSMUSG00000025651",4999.25979626649,-0.144462949039483,0.0533583287469338,-2.70741142820716,0.00678101623968024,0.0505222005411982,"Uqcrc1"
"2483","ENSMUSG00000072872",1470.8508146182,-0.144667460302951,0.0599345140133213,-2.41375879465371,0.0157889107772369,0.088369728645619,"Rybp"
"410","ENSMUSG00000020132",4463.57832102678,-0.145175147371971,0.0412953593976335,-3.51553175682716,0.000438874268639101,0.00689052370874588,"Rab21"
"2082","ENSMUSG00000047866",2548.50315656665,-0.145748289752969,0.0368227406920536,-3.95810542653122,7.55466134489765e-05,0.00195412037978781,"Lonp2"
"196","ENSMUSG00000006800",5761.27227844495,-0.146150085245833,0.0598725666338295,-2.44101920900873,0.0146458757136392,0.0841338274411032,"Sulf2"
"1054","ENSMUSG00000027907",12426.3954579962,-0.146269608586344,0.0597236506924445,-2.44910695998106,0.0143210913574993,0.0828140421842615,"S100a11"
"1423","ENSMUSG00000032290",3041.11199890891,-0.147439796847709,0.0494131206012419,-2.98381877229594,0.00284675329020746,0.0270548291561502,"Ptpn9"
"1209","ENSMUSG00000029621",2277.88212866683,-0.147593135629002,0.0383433588915681,-3.84924899371448,0.000118480524055384,0.00269911023918328,"Arpc1a"
"2525","ENSMUSG00000074886",1622.46644824054,-0.148138253937153,0.0574596877652953,-2.5781249376476,0.00993380739657324,0.065236525069724,"Grk6"
"961","ENSMUSG00000026864",29993.1538596086,-0.148244495329006,0.0622715699612445,-2.3806127807805,0.0172838693876205,0.093900812783735,"Hspa5"
"2190","ENSMUSG00000052310",9249.30193264482,-0.148355284819256,0.0445748450371624,-3.32822884062909,0.000874000415156533,0.0115064341719664,"Slc39a1"
"655","ENSMUSG00000022517",4169.73573104387,-0.148608844011738,0.0440177201251672,-3.37611406472574,0.000735174333415734,0.0100883863744903,"Mgrn1"
"190","ENSMUSG00000006519",7611.25016496483,-0.148750412291679,0.0617457958398487,-2.40907757796978,0.0159928980369341,0.0891535323594303,"Cyba"
"2","ENSMUSG00000000078",8795.0512919926,-0.148895151323448,0.0404310743089408,-3.68269094671376,0.000230784883200413,0.00430160807697882,"Klf6"
"1098","ENSMUSG00000028383",888.308593538123,-0.149906355404985,0.0543285932292668,-2.75925339668524,0.00579335935493242,0.044922700848981,"Hsdl2"
"163","ENSMUSG00000005683",6673.04698641424,-0.149999936169679,0.0475571608848421,-3.15409779261,0.00160995127316864,0.0178852116737188,"Cs"
"1279","ENSMUSG00000030536",19420.736287872,-0.151302635103285,0.0433979632035987,-3.48639945136269,0.00048956938447612,0.00746780783191035,"Iqgap1"
"703","ENSMUSG00000023048",3967.42273699069,-0.151649917724402,0.053055390934438,-2.85833192543619,0.00425874652833471,0.0360506642975365,"Prr13"
"884","ENSMUSG00000026112",4185.73184392804,-0.151661322920199,0.0567213134540819,-2.67379779636053,0.00749976562228473,0.0537868993343075,"Coa5"
"1766","ENSMUSG00000038525",739.603185861242,-0.151777511489411,0.0600828217288898,-2.52613820592969,0.011532410331908,0.0720039699272106,"Armc10"
"877","ENSMUSG00000026003",2512.97233142293,-0.152118113415254,0.0441255784025817,-3.44739080873677,0.000566029156054119,0.00828947320767492,"Acadl"
"1845","ENSMUSG00000040249",115899.076951353,-0.152481099808963,0.0632894174742335,-2.40926691845507,0.0159846026456177,0.0891535323594303,"Lrp1"
"885","ENSMUSG00000026150",2578.23643291361,-0.153643990379572,0.0578346711267685,-2.65660696924856,0.00789314053780836,0.0556632095994559,"Mff"
"179","ENSMUSG00000006304",17036.8234282787,-0.153864493056321,0.0518045866590013,-2.97009402022874,0.00297708617943445,0.027799290851753,"Arpc2"
"2384","ENSMUSG00000062373",4234.78343620921,-0.154075153328933,0.0579411878840324,-2.65916455902336,0.00783346915638116,0.055438693897597,"Tmem65"
"2123","ENSMUSG00000049672",951.093607088221,-0.154086715334062,0.0561518885243883,-2.74410566382176,0.0060676004176571,0.0465084461106811,"Zbtb14"
"435","ENSMUSG00000020387",3358.83969643538,-0.154491657175524,0.0599986638979994,-2.57491829215009,0.0100263769138555,0.0655664854282242,"Jade2"
"2410","ENSMUSG00000064356",7410.83589835633,-0.15510501105591,0.0534728517284633,-2.90063099390205,0.00372412144681753,0.03259366052199,"mt-Atp8"
"839","ENSMUSG00000025393",24144.6994149219,-0.155153488788559,0.0504451957140605,-3.07568414776343,0.00210020194754707,0.0217379477005948,"Atp5b"
"98","ENSMUSG00000003062",1872.12206548664,-0.155386270402686,0.0601000320315509,-2.58546069195292,0.00972489608750205,0.064288525961097,"Stard3nl"
"868","ENSMUSG00000025809",39472.9675058174,-0.156146787605501,0.0502109748048299,-3.10981390447893,0.00187205248796777,0.0199695147568835,"Itgb1"
"1348","ENSMUSG00000031467",1409.67010966833,-0.156189999123163,0.0516857362489848,-3.02191688574875,0.00251179504894053,0.0245406072686256,"Agpat5"
"1663","ENSMUSG00000037060",3276.57914144943,-0.156539987907087,0.0457584127314766,-3.42101000805486,0.000623890363386188,0.00893047171081132,"Cavin3"
"1496","ENSMUSG00000033400",2466.12929693911,-0.156606192446775,0.0650557871345417,-2.4072599740112,0.0160727237193612,0.0894911797505327,"Agl"
"282","ENSMUSG00000015289",629.06081374466,-0.156638432550495,0.0525511272650935,-2.98068644199266,0.00287603107646866,0.0272217415262227,"Lage3"
"1080","ENSMUSG00000028228",2204.77355511503,-0.156738428023755,0.0560412455145827,-2.79684055171417,0.00516049938701168,0.0413492427894925,"Cpne3"
"2264","ENSMUSG00000055707",1916.20608836883,-0.156895668061995,0.0460746035278645,-3.40525269994151,0.000661028543049531,0.00932799589797222,"Klhl26"
"1162","ENSMUSG00000029063",5307.67646704091,-0.156964124656564,0.0420944347606842,-3.72885692726219,0.00019235031740388,0.00380931637868369,"Nadk"
"1207","ENSMUSG00000029569",2035.22435741703,-0.157248533908603,0.0630724888542443,-2.49313982633526,0.0126618972435368,0.0762887516721653,"Tmem168"
"185","ENSMUSG00000006392",1029.05026922713,-0.158450576463007,0.0620261638087488,-2.55457643570499,0.0106317084065423,0.0682446034088456,"Med8"
"2614","ENSMUSG00000095440",307.896365976466,-0.158635768186624,0.0668392923214189,-2.37339090042682,0.0176255992375409,0.0950623228509846,"Fignl2"
